,text,airline_sentiment
2008,@united There is no excuse for leaving a minor to spend the night sobbing (9 hours) in a plastic chair. UA's actions? Terrible. # united,1
2009,@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,1
2010,"@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight, as well as compensation for my hotel room",1
2011,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,1
2012,"@JetBlue Why doesn't your ""Best Fare Finder"" work?",1
2013,"@United Wonder why people hate dealing with airlines?  Ridiculous and inflexible ""policies"".  I need a phone number and a resolution.  Now.",1
2014,@USAirways You should be prepared for Weather. All I want to do is find out if I can take train to PHL to catch my connection.,1
2015,@united can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,1
2016,@USAirways it's flt 4827 to ELM - still no gate and still have to make it thru customs,1
2017,@USAirways we already spoke to someone several times about the matter and no one is sympathetic or will fly us home early complimentary.,1
2018,"@USAirways when I told csr I would close acct, he couldn't care less",1
2019,@JetBlue I would go anywhere JetBlue goes.,0
2020,@united no they were to busy taking to each other and I needed to get to an audition.,1
2021,@USAirways Cant help but be frustrated after an hour call with u ends up with a disconnection and no answers especially as div pref member.,1
2022,@SouthwestAir Big kudos to your staff today at Dallas Love Field for lifting everyone's spirits today with all the delays and Cancelled Flightlations,0
2023,"@AmericanAir sure, thank you!",0
2024,@JetBlue Thank you for your excellent customer service - resolved issue quickly.,0
2025,@AmericanAir  please call us back to rebook!!! 7403607771. We need to get back to Columbus!!!!!! Please help,1
2026,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,0
2027,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),1
2028,@AmericanAir finally made it to chicago - 13 hours Late Flight.  Did get a $12 food voucher for my wait.about $1per/hr. Never again. Good bye.,1
2029,@united have since dropped to 2 layovers but still not acceptable.,1
2030,"@USAirways your CSR in PHL suck.   Flt 3883 gets cx'd,  i get rebooked to the next day?  On standby for 4011. Not hopeful.",1
2031,@AmericanAir sounding like they just got bitch-slapped by @juliasinton948,1
2032,"@united Just did, thanks for checking! :)",0
2033,@SouthwestAir Finally got through after 3 hours and all set. Thanks.,1
2034,@SouthwestAir A-List Pref credit card holder called exclusive # and hung up after on hold for 14 min. What gives???,1
2035,"@JetBlue well, now saying our flight is going to be Cancelled Flighted &amp; that by not changing earlier, we missed our chance to get out tomorrow. 1/2",1
2036,"@USAirways flt 419. 2+ hrs Late Flight, baggage + 1 more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy",1
2037,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.",1
2038,@JetBlue @KyleJudah It doesn't matter who you directed me to. It's the principle of the matter. When I gate checked the stroller it was,1
2039,"@USAirways yes, but we were answered and put back on hold while they were to check on our request..  50 mins Late Flightr nothing!",1
2040,"@JetBlue they absolutely guaranteed us we would sit with our kids. Your ""terms"" response is insulting.  #jetblue",1
2041,"@JetBlue not cool to announce a flight ""delay"" when everyone is checking in. A 4 hour delay bdl-dca with a staff offering  no help.",1
2042,@united Hours on the phone...hung up on...all I want is to be on a different flight (same day) that has an open seat. #greatservice,1
2043,@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,1
2044,@VirginAmerica great. Well deserved.,0
2045,@SouthwestAir lol I already am ! I am a card member as well too lol i enjoy flying with you Guys,0
2046,@united I have never been mislead by a company as many times as I have this week by United Airlines!,1
2047,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,1
2048,@JetBlue #1680 Super smooth flight and landing. Nicely done.,0
2049,@AmericanAir don't worry you won't steal my money again,1
2050,@AmericanAir because your plane's toilet wasn't working and they needed gas. This is flight 1081 leaving Dulles going to LAX. Do some...,1
2051,@USAirways You all work hard at making sure things flow smoothly. Keeping positive.,0
2052,"@united It isnt simple issue, generally how you set up check in/baggage policies at Logan and general unhelpfulness of employees in early AM",1
2053,@USAirways FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew,1
2054,@JetBlue thanks for bringing my son home to me.,0
2055,"@united Great!  I'm guessing you were Late Flight to open, service is horrible, you're overcharging, and don't care that everyone is miserable.",1
2056,@united no chance I wait in ORD all afternoon for another flight after you screwed me. Hold 5396,1
2057,@united #4781 Cancelled Flightled. #5102newflight I will be upset if this one Cancelled Flights too. I could have rented a car if they would have been honest.,1
2058,"@USAirways after 5 flight Cancelled Flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? Seriously??",1
2059,"@AmericanAir two hours Late Flightr and still waiting for a callback. Need to reschedule flight 1027, hopefully to the Late Flightr one tomo not Cancelled Flighted",1
2060,@USAirways Really hoping I don't get charged for this flight because they couldn't handle the influx of calls. Bummer.,1
2061,@united the Premier desk was able to rebook me with our friends at @AmericanAir. Only problem is now I have to pay for a checked bag :/,1
2062,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",1
2063,@USAirways worst experience ever!!!!,1
2064,@USAirways thank you for blowing my vacation. Couldn't get me anywhere today to make my reservation and also lost 2 bags of mine!,1
2065,@AmericanAir Awesome customer service on #390 from rdu. They snuck my wife a warm cookie. Thx!,0
2066,@JetBlue Third flight in a row for my wife with her TV not working...,1
2067,@JetBlue hopefully this flight Seattle to Boston 2pm will have wifi. Our first one did not and we had to entertain ourselves! #lizaapproved,1
2068,@united:  thanks for the miserable trip GNV&lt;&lt;&lt;FSD on 2.19-2.21.,1
2069,@USAirways left us. had to stay on other flight until they got bags off. This sucks. Had to run with a baby and bags!,1
2070,@JetBlue And we are glad to see what is going on and fix! @ProfessorpaUL15: please DM me your confirmation # so we can check.,0
2071,"@USAirways my brother @BRizzyberg27 missed his flight traveling home for a funeral and can't get through to the call center, can you help?",1
2072,@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail,1
2073,@SouthwestAir still on the ground &gt;30mins after planned departure. And this is California. No weather here. Originally told 10 min delay.,1
2074,@southwestair Grand total from landing to getting bag: one hour. That's very sad.,1
2075,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.,1
2076,@JetBlue that's what they told me half an hour ago,1
2077,@JetBlue Shocked by misbehavior and cheap comments from jet airways staff to passenger at Delhi Airport Friday boarding to Dubai. Disgusting,1
2078,@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,0
2079,@USAirways @AmericanAir need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @Delta #rude,1
2080,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J",1
2081,@AmericanAir you have let me down. Seriously. #unhappycustomer,1
2082,@united Anna Palm Springs gate 19  deserves a medal! Handled 30 ppl missing flights like a pro!,0
2083,@USAirways @united really know how to leave someone stranded after a funeral. Props to you guys. Really making this the perfect Monday.,1
2084,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,1
2085,"@SouthwestAir Sorry to spam, it would just be so awesome to see @Imaginedragons in Vegas. Your help would be absolutely amazing.",0
2086,@AmericanAir airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will,1
2087,@united this is why I fly @SouthwestAir ... Never have any issues,0
2088,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",1
2089,@usairways Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it.,0
2090,@USAirways thank you for correctly interpreting my last tweet as non sarcastic and delaying my flight again. YYZ Terminal 3 dance party?,1
2091,@JetBlue @L_Burley11 -- the best!!!,0
2092,@JetBlue is giving us free movies because apparently the dunkin donuts coffee is a safety hazard. #thingsyoucantmakeup #switch2SBux?,1
